processed,labels
21.02.2015 least four people killed explosion rocked syrian town al-qardaha hometown assad family according media reports incident took place outside hospital powerful blast killed four people qardaha heartland syria uling assad clan origin explosion unknown monitoring group nurse hospital employee two soldiers reportedly among deceased according uk-based syrian observatory human rights another man car suicide bomber although clear whether accomplice hostage sorh said  adding explosion took lives 2 women nurse hospital employee well 2 soldiers wounding several others father syrian president bashar assad hafez assad born al-qardaha located latakia province first car bomb attack hit qardaha since start anti-assad uprising  2011 city subject strict surveillance syrias security forces 2011 uprising evolved civil war syria government forces fighting several rebel groups operating country including islamic state according latest sorh estimates syrian military conflict claimed lives people,1
05.02.2015 syrian rebel islamist group launched rocket attack residential areas damascus leaving least three killed 30 wounded according local reports rockets shells fired jaysh al-islam islam army landed heart syrian capital media report citing numerous witness accounts rocket rain damascus center jaish al-islam islamist rebel force 2nd time less two weeks thats something new syria raniah salloum ranyah  30 rockets far damascus syria pic.twitter.com1xzgkumiym elijah j. magnier ejmalrai  rocket attack apparently revenge airstrikes forces loyal syrias president bashar al-assad eastern al-ghouta rebel stronghold damascus sure zahran1970 enjoying pictures school kids taking cover damascus damscusunderattack pic.twitter.comegrjp0lkvn baibars abou fadel keepingtheleith  schools closed due strikes local residents forced take shelter attack syria death damascus rocket attack shakes syrian capital youtube twitter post earlier week islam armys leader mohammed bin abdullah zahran aloush warned damascus `` military zone '' group would respond airstrikes syrian military ghouta left dozen people killed,1
01.02.2015 bus blast damascus central district killed least six people wounded dozens sana called attack `` terrorist explosion '' reported blast bus damascus central district killed least six people afp reports syrian observatory human rights said immediately clear caused blast souq al-hamadiyeh neighbourhood damascus inside lebanese shia pilgrims bus targeted morning suicide bomber damascus pic.twitter.comhtebsae1ps carol malouf carolmalouf 1 �� 2015 nusra twitter account publishes picture abou ez suicide bomber responsible damascus bus bombing pic.twitter.comhc7leggjln carol malouf carolmalouf 1 �� 2015 blast also reported syrian state television official sana news agency confirming least four people killed 19 wounded according information provided observatory director rami abdel rahman bus reportedly carrying lebanese shiite muslim pilgrims syrias ikhbariya television released footage men woman hospitalized reuters reports also showed image targeted bus security services scene al-nusra front twitter feed said one groups members blew `` inside bus ket '' seems unverified photo possible bomber another one wrecked vehicle according reuters civil war syria raging since  2011 according un reports conflict taken lives people,0
07.07.2015get short url topic violence erupts islamic state rises 1881 0 25 suicide bomber nusra front terrorist group blew army outpost syrias largest city aleppo  killing least 25 syrian army soldiers fighters loyal president bashar assad injuring many syrian observatory human rights sohr said moscow sputnik according watchdog attacker blew inside vehicle front orphanage used military base sound blast heard across city reuters hosam katan rebel fighter attends demonstration celebrating nusra fronts take idlib month ago calling implementation islamic sharia law al-sakhour neighborhood aleppo number injured immediately clear nusra front branch al-qaeda terrorist organization operating syria lebanon group formed 2012 syrian civil war syria mired civil war since 2011 government fighting number opposition forces well radical islamist militant organizations including nusra front islamic state ... 25 topic violence erupts islamic state rises 1881 related explosion syrian mosque leaves least 25 dead syrian tourism minister says economy lost 5bln due civil war turkey denies plans intervention syria turkish pm us must work syrian government defeat isil us refusal include assad coalition music ears isil ex-envoy india bans oil trade organizations linked ministry commerce tags blast al-qaeda arabian peninsula aqap al-nusra front aleppo community standardsdiscussion comment via facebookcomment via sputnik news,0
04.07.2015 mosque blast idlib reportedly left 25 militants al-nusra front including one leaders dead situated northern part syria idlib province saw 25 al-nusra fighters killed bomb exploded mosque  said monitoring group `` twenty-five members al-nusra front including leader jihadist group died explosion inside mosque city ariha idlib province '' rami abdel rahman head syrian observatory human rights quoted afp saying hundreds syrians reportedly summoned iftar evening meal end ramadan passed salem mosque city ariha agency reported photo facebooksyrianarabnewsagencysana defiant isil syrian muslims open mosque named virgin y death toll could reach dozens civilians came mosque holy ramadan week cause blast revealed yet idlib province population controlled mostly al-nusra front since  civil war syria ongoing since 2011 brought deaths jihadists government forces rebels continue fight,0
02.10.2017get short url 191 total 24 daesh terrorists killed syrian arate operations near cities deir ez-zor raqqa local media reported  citing anonymous sources moscow sputnik total 24 daesh terrorists terrorist group banned russia killed arate operations syria near cities deir ez-zor raqqa local media reported  citing anonymous sources sputnik �� years living next daesh syrian family deir ez-zor according anf news media outlet 12 daesh members killed kurdish-led syrian democratic forces sdf fighting three small villages northeast deir ez-zor villages liberated terrorist ammunition seized another 12 daesh terrorists killed raqqa sdf continue advance center city three sdf fighters also killed clashes sdf concluding operations daesh northern syria independently damascus late 2016 sdf supported us-led international coalition started operation aimed liberate raqqa ... 91 related us mistakes lack aid led humanitarian catastrophe raqqa moscow british filmmaker loved kurdish community killed daesh ambush near raqqa us-led coalition airstrikes near raqqa killed least 84 civilians us-led coalition airstrikes kill least 12 civilians syrian deir ez-zor tags murder syrian democratic forces sdf daesh syria raqqa deir ez-zor community standardsdiscussion comment via facebookcomment via sputnik news,1
02.10.2017 fifteen people died explosion far central damascus sputnik correspondent said moscow sputnik explosion occurred far central damascus local media reported  according sana news agency incident took place al midan district  terrorist attack sputnik correspondent revealed 15 people died including five policemen result blast moreover local security source told sputnik terrorist attack conducted four suicide bombers wearing explosives belts carrying grenades weapons extremist group taken responsibility attack far ... 014 related blast occurs syrian army checkpoint damascus reports blast rocks southern damascus suburb huge blast erupts damascus airport area reasons unknown reports tags bombing explosion terrorist syrian arab news agency sana syria damascus community standardsdiscussion comment via facebookcomment via sputnik news,1
03.10.2017 russias aerospace forces killed 304 daesh militants left 170 wounded offensive terrorists eastern bank euphrates river near deir ez-zor syria continues moscow sputnik russias aerospace forces taken seven daesh isis terrorist field commanders including terrorism coordinator syria eastern bank euphrates past two days russian defense ministry spokesman maj. gen. igor konashenkov said  `` seven field commanders various levels killed including native kazakhstan abu islam al-kazaki coordinated actions daesh assault units euphrates valley '' spokesman relayed ap photo hussein malla 20 daesh terrorists killed sdf operations syrian main battlefields `` past two days russian aerospace forces continued destroy daesh group eastern bank euphrates confirmed losses terrorists area totaled 304 militants killed 170 wounded '' konashenkov said `` center assembly training daesh foreign mercenaries including 40 militants north caucasus well mobile sniper group terrorists destroyed airstrike '' added said three command posts nine terrorist strongpoints eight tanks three artillery systems 17 suvs large-caliber weapons four ammunition depots also destroyed russia along iran local militia forces assisting syrian government fight terrorist groups wreaking havoc arab country since 2011 ongoing war syria left estimated dead displaced approximately 12 million people nations pre-war population 20 million refugees internally displaced living government controlled regions many left country poured nations turkey lebanon jordan others sought asylum europe making largest humanitarian crisis since world war ii according united nations ... 861 related russias three major gains completely changed military situation syria russia puts military political efforts syria commander syrian crisis russia turns tide war us plays double game tags terrorist daesh igor konashenkov syria russia community standardsdiscussion comment via facebookcomment via sputnik news,1
01.10.2017get short url 4016 least 12 civilians mostly women children reportedly killed us-led coalition airstrikes syrian province deir ez-zor moscow sputnik according sana news agency coalitions strikes hit city al bukamal killing five civilians another strike targeted settlement provinces east claiming lives seven people airstrikes left ten civilians injured caused damage nearby houses infrastructure news agency specified sputnik mikhail alayeddin syrian army reportedly engaged fierce fighting daesh homs day source told sputnik syrian government troops allies repelled massive counterattack jihadist forces key supply route linking palmyra deir ez-zor source pointed main operation took place settlements ash sholah sukhnah aimed ensuring security highway traffic highway palmyra deir ez-zor recently become passable humanitarian convoys syrian government forces breached three-year siege deir ez-zor daesh  5 ... 016 tags civilian deaths anti-daesh coalition coalition airstrikes deir ez-zor syria community standardsdiscussion comment via facebookcomment via sputnik news,1
05.10.2017 updated 1935 05.10.2017 get short url 101 mortar attack al qousour district syrias eastern city deir ez-zor left three civilians dead six others injured deir ez-zor syria sputnik reportedly shelling carried daesh banned russia several mortar shells exploded busy street near jami mosque women children among dead injured wounded taken military hospital  5 syrian government troops supported russian aerospace forces broke blockade around deir ez-zor maintained daesh several years syrian forces operation liberating city militants currently underway ... 01 related daesh terrorists attack district syrias deir ez-zor injuring four people daesh shells syrias deir ez-zor injures 10 people years living next daesh syrian family deir ez-zor us-led coalition airstrikes kill least 12 civilians syrian deir ez-zor tags blockade shelling daesh russian aerospace forces deir ez-zor syria community standardsdiscussion comment via facebookcomment via sputnik news,1
07.10.2017 updated 1500 07.10.2017 get short url 11990 russias defense ministry reported elimination daesh command position al adin district 80 militants killed ministry added nine people north caucasus among terrorists killed `` south deir ez-zor valley euphrates river group 60 foreign mercenaries originating cis countries tunisia arab republic egypt killed airstrike total 12 trucks heavy weapons also destroyed '' konashenkov said russian defense ministry also stressed important daesh commanders hiding long time iraq also killed strikes `` according information received via several channels confirmed `` ground '' influential daesh field commanders natives north caucasus abu o al-shishani alyauddin al-shishani salahuddin al-shishani hiding iraq long time destroyed '' konashenkov said russian defense ministry spokesman maj. gen. igor konashenkov stated within last 24 hours russian aerospace forces syria focused destroying daesh reinforcements large number foreign mercenaries arriving iraq region abu kamal along syrian-iraqi border `` additional reconnaissance confirmation objectives russian command syria planned operation destroy daesh command posts manpower armored vehicles area missile airstrikes area city al adin destroyed terrorist command post 80 militants including 9 natives north caucasus place destroyed 18 off-road vehicles large-caliber weapons three ammunition depots '' konashenkov said ap photo hassan am libyas security forces reportedly find burial sites 20 executed christians according konashenkov russian military intelligence syria within week revealed areas concentration command posts near city abu kamal well routes city al adin southern outskirts left-bank part city deir ez-zor day russian foreign ministry official stated moscow standing ready full-scale cooperation taking terrorism interests russia whole world however added cooperation established far several days russian defense ministry announced russian airstrike syrias idlib left al-nusra front leader coma eliminated 49 terrorists operation came russian foreign minister said moscow would support armed groups fighting al-nusra front war-torn country ... 990 tags daesh russian aerospace defense forces meyadin abu kamal syria community standardsdiscussion comment via facebookcomment via sputnik news,1
10.10.2017 updated 1601 10.10.2017 get short url 1721 russian aerospace forces destroyed daesh command center syrias deir ez-zor province killed 34 terrorists entered country iraqs western regions russian defense ministry said russian aircraft carried 182 airstrikes positions daesh terrorists syria past 24 hours ministry said statement  total 70 daesh terrorists later identified nationals cis states algeria eliminated adin area according russian defense ministry spokesman maj. gen. igor konashenkov airstrikes carried reconnaissance drones discovered large stronghold daesh terrorists eastern bank euphrates river near city adin terrorists artillery tank projectiles depot well ramified network underground tunnels `` daesh command post three groups terrorists arrived area territory iraq reinforcement destroyed elimination 34 militants destruction 5 suvs large-caliber weapons well 2 vehicles ammunition confirmed '' russian konashenkov stated commenting airstrikes near village hatla deir ez-zor province spokesman went saying russian sukhoi su-34 jet hit area 40 minutes later daesh militants arrived scene evacuate wounded terrorists result strike militants eliminated sputnik dmitriy vinogradov russian su-24 warplane crashes syria crew members dead earlier day konashenkov said us forces reduced anti-daesh operation iraq syria army conducting operation liberate deir ez-zor province terrorists spokesman stressed foreign mercenaries iraq use armored vehicles pickups weapons provide daily replenishment daesh troops syrian city adin city al adin major daesh stronghold neighboring province deir ez-zor terrorists used hub accumulate weapons manpower launch attacks cities palmyra deir ez-zor reported earlier syrian army conducting operation encircle daesh militants adin lately syrian forces offensive area around city deir ez-zor militants pushed back several miles east across euphrates daesh militants started fleeing adin toward northern outskirts deir ez-zor,1
11.10.2017 updated 1838 11.10.2017 get short url 113 least nine people killed 10 people injured three suicide-bomber attacks near police station damascus  informed source told sputnik sana news agency reported earlier least one person killed six wounded series blasts rocked syrian capital  according sana news agency citing syrian interior ministry two suicide bombers conducted attack near police headquarters khalid ibn al-walid street syrian capital damascus according syrian interior ministry sputnik yazan kalash explosion damascus reuters reported citing syrian interior ministry attackers tried storm police station confronted guards blowing another explosion occurred shortly two blasts third terrorist detonated explosives near entrance damascus ket venues reported located close proximity sputnik muhammad maarouf explosion damascus ria osti correspondent working damascus said several people killed wounded result explosion latest suicide bomb attack taken place syrian capital recent weeks early  four suicide bombers blew al midan district damascus killing 15 people including five policemen sputnik muhammad maarouf explosion damascus,1
23.10.2017 updated 2340 23.10.2017 get short url 548 human rights group claimed daesh executed least 128 syrian civilians town al-qaryatayn traded militant group syrian arab army multiple times civilians massacred reprisal collaborating government bashar al-assad britain-based syrian observatory human rights sohr reported killings occurred 20 day period syrian army retook city  2016 eight months daesh occupation however daesh chased government forces  1 syrian army regrouped returned three weeks later recapturing city support russian airstrikes three-week period daesh executed 128 residents town population 18000 civil war started palmyra coordination committee local group supports protest resistance syrian government reported least 35 slain found bodies dumped mine shaft sputnik hikmet durgun us-led coalition confirms syrias raqqa completely liberated daesh `` regime retook  towns residents found bodies streets shot dead executed knives '' said rami abdel rahman head sohr `` daesh fighters attacked town month ago sleeper cells town know towns residents regime '' added human rights groups government forces search corpses discover daesh executioners one resident town told associated press `` people dont know god dont know anything killed children women knives beat women broke arms '' sohr added least 12 residents town killed government forces regained control al-qaryatayn sputnik hkmet durgun syrian democratic forces recapture oil field deir ez-zor province al-qaryatayn large christian minority war obliterated population daesh goes way target non-muslims many towns catholic orthodox christian minorities abducted killed fled area reducing christian population 2000 hundred ancient oasis town believed populated people since 1750 bc used daesh protect nearby city palmyra captured  2015 trading hands multiple times syrian army retook palmyra seemingly good  2017 also close deir ez-zor largest city eastern syria one daeshs final strongholds syria last month government forces beset riverside town  2017 wrested nearly entire region daesh control ... 48 related syrian army reportedly kicks daesh suburbs qaryatayn town turkish envoy russia ankara comitted ceasefire syria damascus demands immediate withdrawal turkish army syria state media us admitting syrian militants use chemical weapons welcome overdue corrective story tactical beard syrian deir ez-zor defense general zahreddine tags massacre syrian war syrian army syrian observatory human rights daesh rami abdel rahman al-qaryatayn deiz ez-zor palmyra syria community standardsdiscussion comment via facebookcomment via sputnik news,0
29.10.2017 updated 1731 29.10.2017 get short url 0 110 north-east hama province syrian army units continue fight nusra front terrorist group moscow sputnik according lebanese shiite paramilitary group hezbollah 30 nusra front militants including three commanders killed syrian army allies clashes near villages khirbat-jawed tam hawa abu lefeh northeastern part hama province syrian army allies free new areas deir ezzor kill scores terrorists hama syria iraq ksa uae qatar pic.twitter.comcfdtdjmvkz yazeynab syrian army captures several terrorist-held regions northeastern hamahttpst.cogtdl9pvbg0 pic.twitter.comgo7275krxq fars news agency englishfars troops loyal damascus established control abovementioned villages following clashes statement added read watch russian airstrikes send terrorists fleeing syrias hama arate operation hama syrian troops found saved 19 civilians abducted daesh isis terrorists local media reported  syrian arab news agency reported people freed al-saan hamas eastern countryside transported city salamiyah civilians reportedly kidnapped  11 terrorist attack bus news comes amid reports  russian aerospace forces carried number strikes positions daesh militants near village al-muaker located eastern part hama province ... 110 related syrian army destroys daeshs mortar shells plant deir ez-zor province syrian army gains control largest daesh hotbed deir ez-zor state media pentagon calls syrian generals claims us arms supplies daesh ridiculous syrian army encircles daesh eastern syrias al adin tags terrorists liberation daesh al-nusra front syria hama community standardsdiscussion comment via facebookcomment via sputnik news,0
19.07.2016 updated 1457 19.07.2016 get short url 2440 100 syrian civilians killed us-led coalition airstrikes daesh terrorist group near city manbij aleppo governorate local source told sputnik  damascus sputnik strike carried  morning women children among victims source said reuters rodi said anti-daesh forces get better terrorists battle manbij us-led coalition 60 nations carrying airstrikes daesh syria iraq since summer 2014 manbij located daeshs de facto capital raqqa syrian-turkish border strategically important area terrorist group syria mired civil war since 2011 government forces loyal syrian president bashar assad fighting numerous opposition factions extremist groups islamic state terrorist group also known daesh arabic outlawed united states russia many nations ... 440 related us-led coalition destroys 22 daesh positions near syrias manbij centcom syrian arab coalition moves toward center manbij occupied daesh us-led coalition destroys 18 daesh positions near syrias manbij tags airstrikes us-led coalition civilian casualties syrian crisis manbij syria united states aleppo community standardsdiscussion comment via facebookcomment via sputnik news,1
24.07.2016 updated 2042 24.07.2016 get short url 0 46 shelling central neighborhoods damascus left six people dead 10 wounded moscow sputnik six people killed 10 injured shelling central neighborhoods damascus  hospital staff told ria osti `` result todays shelling six people died 10 citizens hospitalized '' hospital staff said two shells exploded shaalan district city center others blew area old town near thawra street ria osti correspondent reported,1
24.07.2016get short url 124 least four people killed seven injured terrorists shelling syrian cities aleppo al-baath  local media reported sputnik ilya pitalev number settlements joining syrian ceasefire deal reaches 207 moscow sputnik aleppos residential neighborhood al-khalidiye terrorists killed child injured five people rocket shelling sana news agency reported citing source aleppo police command another shelling took place al-baath province quneitra nusra front terrorists opened rocket fire hitting family five people father mother son killed another son grandfather sustained severe injuries syria mired civil war since 2011 government forces loyal president bashar assad fighting numerous opposition factions extremist groups  27 us-russia brokered ceasefire came force syria terrorist groups islamic state also known daesh well jabhat al-nusra nusra front outlawed russia range states part deal ... 24 related four ceasefire violations recorded syrias damascus province lavrov reveals us secretary state kerrys demands syria activists use pokemon go syria draw attention suffering children tags terrorism shelling baath aleppo syria community standardsdiscussion comment via facebookcomment via sputnik news,1
20.07.2016get short url 0 55 us secretary defense ashton carter said us-led anti-daesh coalition killed key daesh ministers captured one principals terrorist groups chemical weapons program sputnik dmitriy vinogradov syrian airstrikes kill 100 daesh fighters hama province washington sputnik us-led anti-daesh coalition killed twenty islamic state isil daesh operatives actively developing plans launch terrorist attacks abroad us secretary defense ashton carter said  `` weve killed 20 isils islamic state external operators actively plotting attack homelands personnel carter stated according prepared reks joint ministerial meeting distributed pentagon carter also noted anti-daesh coalition also killed key daesh ministers captured one principals terrorist groups chemical weapons program ap photo senior airman matthew bruch us air force us-led coalition launches 31 airstrikes daesh iraq syria wherever local forces moved iraq syria carter added coalition taken daesh field commanders continuing attack oil infrastructure islamic state also known daesh arabic terrorist group controls territory iraq syria outlawed united states russia plethora nations ... 55 related greater eu intel sharing face daesh threat complicated expert us-backed forces capture daesh syria headquarters hospital manbji least 70 kosovars reportedly fight daesh iraq syria us-led coalition launches 31 airstrikes daesh iraq syria tags daesh ashton carter united states community standardsdiscussion comment via facebookcomment via sputnik news,0
20.07.2016 updated 1329 20.07.2016 get short url 0 154 syrian arab air force destroyed convoy vehicles armed machine guns near city salamiyah killed hundred militants according local media beirut sputnik syrian arab air force killed 100 militants islamic state isil daesh terrorist group series airstrikes conducted central countrys province hama local media reported  syrias aircraft destroyed convoy vehicles armed machine guns near city salamiyah killed hundred militants sana news agency reported ap photo pavel golovkin russian military delivers 5 tonnes humanitarian aid syrias hama air force shelled daesh positions raqqah deir ez-zor provinces well media outlet added syria mired civil war since 2011 government forces fighting numerous opposition groups including allegedly moderate factions well terrorist formations prohibited many countries including russia united states ... 154 related russian military delivers 5 tonnes humanitarian aid syrias hama russia brings 2.5 tons humanitarian aid syrian hama province russian military delivers six tonnes aid syrian hama aleppo daesh militants attack syrian army positions southeast hama province tags airstrikes syrian arab air force daesh syria hama community standardsdiscussion comment via facebookcomment via sputnik news,1
21.05.2017 updated 2139 21.05.2017 get short url 0 67 least 45 people killed 30 wounded suicide bombing syrias idlib province damascus sputnik suicide blast near headquarters ahrar al-sham military group syrian idlib province left  least 45 people dead 30 injured local source told sputnik `` least 45 people killed 30 injured blast headquarters lions islam brigade belongs ahrar ash-sham idlibs eastern neighborhood seraqeb '' source said source specify whether civilians among victims however noted commander group killed sputnik michael alaeddin four syrian terrorist groups join ranks ahrar al-sham statement group claimed responsibility attack far  russian defense ministry said ahrar al-sham among opposition groups agreed join nationwide syrian ceasefire syrian government opposition factions  30 earlier day media reported citing ahrar al-sham statement terrorist driven motorbike headquarters detonated bomb attached motorbike came inside detonated explosive attached ... 67 related al-nusra front ahrar ash-sham continue shelling kurdish district aleppo saudi-backed syrian rebel faction ahrar al-sham rejects us-russia ceasefire deal al-nusra front ahrar ash-sham hindered evacuation civilians aleppo un west ready recognize jaysh al-islam ahrar ash-sham terrorists tags suicide attack syrian war ahrar al-sham seraqeb syria idlib community standardsdiscussion comment via facebookcomment via sputnik news,0
daesh attacks syrian deir ez-zor rockets kill 3 civilians reports sputnik mikhail voskresenskiy middle east 2159 18.05.2017 updated 2204 18.05.2017 get short url 0 55 daesh terrorists attacked syrian city deir ez-zor  rocket shells killed three civilians local media reported afp 2018 ayham al-mohammad syrian army kills wounds dozens daesh militants deir ez-zor moscow sputnik according sana news agency terrorists fired number rocket shells al-qussour neighborhood injured three people caused material damage houses  media reported citing military source syria army killed 28 wounded 30 daesh militants city province deir ez-zor large daesh presence capital city deir ez-zor held syrian government terrorists siege since 2014 receiving un aid airdrops carried daily russian warplanes ... 55 related syrian army kills wounds dozens daesh militants deir ez-zor syrian government army launches offensive daesh deir ez-zor video us-led coalition strikes destroy 2 daesh headquarters near deir ez-zor tags daesh syria deir ez-zor community standardsdiscussion comment via facebookcomment via sputnik news,1
18.05.2017get short url 0 15 death toll following daesh  attack aqareb es safi village reached 51 people source salamiyeh national hospital told sputnik sputnik mikhail voskresenskiy syrian army repelled daesh attack aqareb east hama damascus sputnik death toll following daesh banned russia  attack aqareb es safi village syrian hama province reached 51 people source salamiyeh national hospital told sputnik `` fifty-one dead 100 wounded final numbers regarding victims daesh attack aqareb es safi village '' source said aqareb es safi strategically important geographical position due location near m5 north-south motorway linking aleppo syrian provinces syrian army along militias loyal damascus fighting numerous terrorist groups including daesh within civil war lasted six years,0
17.05.2017 syrian army killed 28 wounded 30 daesh terror group militants deir ez-zor city surroundings local media reported citing military source source told sana news agency tank two infantry fighting vehicles two vehicles equipped heavy machine guns destroyed clashes province deir ez-zor large daesh presence capital city deir ez-zor held syrian government islamist siege since 2014 receiving un aid airdrops carried daily russian warplanes,1
us-led coalition strikes syrian abu kamal leave 31 civilians dead reports reuters social media website middle east 1924 16.05.2017 updated 1925 16.05.2017 get short url 1211 us-led coalition strikes daesh terrorists eastern syrian city abu kamal al bukamal left least 31 civilians dead dozens injured syrian media reported  reuters senior airman matthew bruch coalition denies behind abu kamal strike allegedly killing syria civilians data says vice versa moscow sputnik number victims coalition strikes province deir-ez-zor conducted  might rise many people remained rubble syria tv reported  united kingdom-based monitoring group syrian observatory human rights claimed us-led coalition strike killed 23 people mostly civilians abu kamal commenting issue operation inherent resolve spokesman col. john dorrian wrote twitter coalition carry strikes near abu kamal ... 211 related cairo opposition platform insists deal syria un nature syria talks parties consider creation mechanism discussing constitution clashes syrian opposition n syria continue kurdish ypg militia tags civilian casualties syria community standardsdiscussion comment via facebookcomment via sputnik news,1
28.05.2017 updated 1549 28.05.2017 get short url 6319 airstrike carried us-led coalition  raqqa killed 20 civilians left seven people injured sana news agency reported citing local source coalition conducted strike vehicle carrying civilians raqqa late  source revealed reuters nour fourat shall pass russian air force monitoring daesh attempts flee raqqa disguised civilians immediate comment us-led coalition us-led coalition 68 nations conducting airstrikes ground-based rocket-propelled artillery fire syria iraq daesh terrorist group outlawed russia coalition supports syrian democratic forces sdf predominately consists kurdish fighters also includes members syrian arab coalition damascus recognize operations carried sdf legitimate earlier  damascus sent letters un secretary-general unsg un security council unsc calling cessation us-led coalition airstrikes syria causes numerous deaths among civilians violates international law recent report issued syrian network human rights showed us-led coalition strikes killed 1200 civilians since beginning operation 2014 later month airstrike carried coalition syrias eastern town al bukamal reportedly killed least 31 civilians injured many others ... 319 related russian mod releases footage strikes targeting daesh militants fleeing raqqa russian airstrikes kill 120 daesh terrorists fleeing raqqa source tags civilian casualties syrian democratic forces sdf syria raqqa community standardsdiscussion comment via facebookcomment via sputnik news,1
27.05.2017 updated 1133 27.05.2017 get short url 13963 russian aerospace forces destroyed 120 daesh banned russia militants trying escape violent groups self-proclaimed capital city raqqa syria military source told sputnik radicals eliminated russian airstrikes  25 fleeing syrias raqqa palmyra according source russian defense ministry source revealed convoy 39 pick-up trucks armed large-caliber machine-guns heading city `` result strikes 32 pick-up trucks destroyed 120 terrorists killed '' source said explaining russian military syria received several confirmed reports daesh terrorists made deal units kurdish-led syrian democratic forces sdf operating near raqqa allowing leave embattled city without obstacles sputnik dmitriy vinogradov natos pledge fight daesh means bloc operate arately russia `` upon receiving information command russian contingent syria taken measures prevent exodus daesh terrorists southern direction '' source said source went saying russian drones deployed around clock track possible routes terrorists could use escape city move toward palmyra russian combat aircraft special forces units also engaged operation prevent militants fleeing raqqa `` attempts daesh militants move toward palmyra build forces squashed '' source stressed afp 2018 delil souleiman us service member dies injuries northern syria centcom us-led coalition reported earlier  conducted nine airstrikes daesh militants raqqa destroying six fighting positions three vehicles tactical vehicle mortar system alliance also said airstrikes  27  18 eliminated three senior foreign daesh leaders responsible terrorist groups financing training drone operations syrian conflict raging since 2011 government troops fighting numerous opposition terrorist groups kurdish-led sdf launched wrath euphrates operation  2016 aimed liberation raqqa city terrorists never miss story sign telegram channel well keep speed ... 963 tags syrian democratic forces sdf daesh russian defense ministry syria russia raqqa community standardsdiscussion comment via facebookcomment via sputnik news,1
30.04.2017 get short url 3214 airstrike us-led anti-terror coalition claimed lives eight civilians syrian city al-tabqah west raqqa local media reported  reuters rodi said us tanks storm raqqa major offensive takes shape moscow sputnik coalitions airstrike conducted part offensive operation daesh controls city syrian state broadcaster reported media reports suggest least 14 people killed airstrike us-led coalition 68 nations conducting airstrikes ground-based rocket-propelled artillery fire daesh syria iraq strikes iraq conducted support iraqi government syria authorized un security council government president bashar assad,1
28.04.2017get short url 1195 100 militants killed clashes faylaq al-rahman jaysh al-islam jabhat fatah al sham banned russia damascus suburbs according media reports beirut sputnik clashes faylaq al-rahman jaysh al-islam jabhat fatah al sham banned russia damascus suburbs resulted death 100 militants media reported  according al adeen broadcaster clashes still underway photo igor bubin damascus airport attack terrorism wont sow fear souls syrians syrian army turn continues operation liberate district kabun eastern suburb damascus according broadcaster terrorists response regularly bomb residential areas city rockets terrorist attacks regularly occur syrian capital government international partners continue fighting terrorist organizations islamic state isil daesh outlawed russia,1
kurdish sdf kills 23 daesh militants part operation liberate al-tabqa reuters rodi said middle east 1730 28.04.2017get short url topic battle daesh syria 180 0 54 kurdish-led syrian democratic forces sdf killed 23 daesh members liberated three neighborhoods syrian northern city al-tabqa  ap photo daesh leaders fleeing wrath euphrates raqqa head deir ez-zor moscow sputnik according firat news agency liberated neighborhoods nebabile zahra al-wahab kurdish fighters also reportedly discovered tunnel operated daesh militants sdf formed 2015 defense force northern syrias de facto autonomous rojava federation supported us-led coalition sdf launched wrath euphrates operation seize control syrias raqqa de facto daesh capital  2016 start fourth stage campaign undertaking liberation rural areas raqqa province terrorists al-tabqa located less 30 miles raqqa,0
28.04.2017 get short url 54015 according media reports kurdish democratic union partys military wing dubbed peoples protection units killed 17 turkish servicemen left three others wounded kurdish media reported citing source ypg moscow sputnik kurdish democratic union partys pyd military wing dubbed peoples protection units ypg killed 17 turkish servicemen left three others wounded kurdish media reported citing source ypg ypg members also destroyed armored personnel carrier turkish army northern syrias afrin located near border turkey firat news agency said  tensions ankara kurdish pro-independence pkk escalated 2015 three-year ceasefire two sides collapsed series terror attacks allegedly committed pkk members prompting ankara launch military operation kurdish-dominated southeastern regions never miss story sign telegram channel well keep speed ... 4015 related turkish forces destroy two tonnes kurdish militants explosives state department accuses turkey putting us forces risk strikes kurds turkeys attacks kurds show happy kurdish-russia-us contacts tags servicemen kurdish peoples protection units ypg kurdish democratic union party pyd turkey syria community standardsdiscussion comment via facebookcomment via sputnik news,0
23.04.2017 get short url 4430 israel defense forces idf allegedly struck military base damascus-backed national defense forces ndf golan heights killing three syrian fighters result local media reported  citing ndf official afp 2018 jalaa ey casualities reported amid syrian projectile golan heights idf moscow sputnik ndf base attacked  naba al-fawwar area syrian quneitra province golan heights times israel newspaper reported syrian observatory human rights monitoring group confirmed attack according newspaper  israeli combat planes delivered missile strike syrian army positions khan-arnab area quneitra province causing material damage syrian military source told sputnik idf said total three rockets launched syrian territory fell israeli-controlled part golan heights causing injuries israel occupied golan heights 1967 six-day war syria annexed territory 1981 international community recognized israeli annexation ... 430 related iraqi militia creates brigade liberate golan heights israel spokesman missile launched syria hits golan heights israel defense forces israeli air force targets syrian mortars golan heights fighting escalates tags strike golan heights israel community standardsdiscussion comment via facebookcomment via sputnik news,1
