processed,labels
isil terrorist execut 24 civilian seiz syria villag takfiri isil group execut least 24 civilian seiz villag northern syria us-back kurdish-arab allianc monitor said  takfiri isil group execut least 24 civilian seiz villag northern syria us-back kurdish-arab allianc monitor said  syrian observatori human right said isil execut 24 civilian `` last 24 hour '' take buyir syrian democrat forc villag locat 10 kilomet 6 mile northwest manbij key waypoint turkish border isil de facto capit raqa citi isil seiz control sever villag countrysid northwest manbij sinc launch `` fierc assault ''  accord britain-bas observatori so-cal sdf back air strike us-l coalit launch offens retak manbij  31 allianc manag enter town sinc face fierc opposit takfiri fought back suicid bomber car bomb,1
syria dozen tyr injur qamish isil terrorist attack terrorist car bomb attack kill least 44 injur 140 other  al-qamesh citi hasaka provinc isil terrorist car bomb attack kill least 44 injur 140 other  al-qamesh citi hasaka provinc sana news agenc quot sourc hasaka say terrorist suicid bomber carri attack use car bomb al-gharbiya neighborhood road al-hialiyeh roundabout youth citi roundabout western part citi sourc said score peopl kill injur attack number residenti build infrastructur area sustain sever damag medic sourc citi told sana report al-qamish nation hospit number privat hospit receiv bodi 44 victim well 140 injur peopl sustain sever injuri mean death toll like rise part takfiri isil group claim respons attack statement circul social media said attack carri bomber explosives-laden truck terrorist group said attack `` respons crime commit crusad coalit aircraft '' town manbij bastion takfiri group syria aleppo provinc,1
death toll terrorist attack aleppo citi rise 11 44 injur eleven civilian kill among child two women 44 other injur terrorist attack rocket shell sniper bullet neighborhood public facil aleppo citi  eleven civilian kill among child two women 44 other injur terrorist attack rocket shell sniper bullet neighborhood public facil aleppo citi  sourc aleppo polic command said eight civilian kill 34 other injur rocket shell fire terrorist group public park sourc ad terrorist also fire number rocket shell al-khaldiyeh neighborhood kill three civilian injur 7 other caus huge materi damag citizen hous car privat properti earlier five civilian includ child woman kill 27 other injur due rocket shell fire terrorist public park aleppo citi accord sourc aleppo polic command sourc told sana correspond injur civilian critic condit attack caus materi damag park facil meanwhil number citizen injur due terrorist rocket attack besieg town al-fouaa kafraya idleb new breach cessat hostil agreement local sourc told sana report terrorist posit binnish maaret masrin town target al-fouaa kafraya town number rocket shell injur number citizen caus materi damag citizen properti damascus countrysid citizen injur due terrorist rocket attack harasta suburb damascus countrysid sourc damascus countrysid polic command said terrorist group fire three rocket shell harasta suburb injur citizen caus materi damag public privat properti,0
us-l coalit strike kill 21 civilian northern syria airstrik us-l coalit fighter jet kill least 21 civilian northern syrian territori held isil terrorist airstrik us-l coalit fighter jet kill least 21 civilian northern syrian territori held isil terrorist monitor group said so-cal syrian observatori human right said  least 15 peopl kill coalit carri raid northern district manbij citi uk-bas group advoc syrian opposit said six peopl lost live villag near manbij similar attack coalit fighter jet so-cal multin task forc isil start controversi mission iraq late 2014 isil seiz control territori west north countri unit state claim attack carri assist syrian kurd arab fight isil area along turkish border provinc aleppo howev attack led numer death among civilian syrian militari forc us alli use incirlik air base southern turkey bomb purport isil posit northern syria iraq,1
russian strike kill 18 isil fighter syria russian air strike kill 18 isil group fighter central syria includ near histor citi palmyra past 24 hour monitor said  russian air strike kill 18 isil group fighter central syria includ near histor citi palmyra past 24 hour monitor said  britain-bas oppos syrian observatori said european member isil among dead strike around town sukhna near palmyra central provinc hom key alli syrian govern russia began carri air strike countri late temb  said carri 50 raid two day target isil jihadist near palmyra govern forc recaptur extremist group  `` russian air forc increas intens strike target arm unit intern terrorist organ near citi palmyra '' ministri said statement  facebook page six tupolev bomber flew airbas russia  morn conduct strike east palmyra near citi arak sukhna well hom region statement said,0
syrian forc foil raid castello kill 29 milit near 30 foreign-sponsor takfiri terrorist kill offens unsuccess launch reopen key suppli rout syrian northern citi aleppo near 30 foreign-sponsor takfiri terrorist kill offens unsuccess launch reopen key suppli rout syrian northern citi aleppo so-cal syrian observatori human right announc  milit so-cal faylaq al-sham nusra front latter syrian branch al-qaeda mount attack recaptur strateg castello road  ad syrian armi soldier launch counter-offens kill 29 extremist foil attack attack end road remain complet close said observatori chief rami abdel rahman castello road effect sever syrian forc  seiz hilltop within fire rang key suppli rout  armi soldier within 500 meter yard road fire vehicl attempt use observatori said least one car target road earli  morn ad unclear carri civilian fighter captur castello road came wake recent advanc syrian armi al-mallah farm area northwest aleppo armi attempt seiz mallah two year run adjac castello road last rout milit use access district control second syrian citi captur mallah farm castello road enabl syrian forc besieg militant-held neighborhood aleppo put within fire rang armi,1
syria terrorist target aleppo 10 rocket shell terrorist group target area surround municip palac aleppo citi 10 rocket shell  morn violat cessat hostil agreement terrorist group target area surround municip palac aleppo citi 10 rocket shell  morn violat cessat hostil agreement sourc aleppo polic command told sana terrorist group fire 10 rocket shell area surround municip palac caus huge materi damag build privat public properti  terrorist target al-furqan al-fay neighborhood univers hous aleppo ten rocket shell kill accord teh latest toll 44 civilian wound 140,1
5 civilian kill terrorist rocket attack aleppo rocket shell fire  terrorist group residenti area aleppo provinc leav five civilian kill sana report rocket shell fire  terrorist group residenti area aleppo provinc leav five civilian kill sana report sourc aleppo polic command said three civilian kill terrorist target saif al-dawleh neighborhood aleppo citi rocket shell earlier two children kill 6 other injur two rocket shell hit al-zahraa town northern countrysid provinc sourc said three civilian report injur third shell fell al-masharqeh neighborhood aleppo citi accord sourc materi damag caus terrorist rocket attack al-baath citi quneitra context al-nusra front qaeda branch levant terrorist target al-baath citi southern quneitra provinc rocket two shell fire terrorist posit al-samadaniyeh al-gharbiyeh villag fell vicin agricultur research center build al-baath citi sourc quneitra polic command told sana attack caus materi damag local hous properti human casualti report sourc confirm,0
syrian armi alli kill 100 terrorist mallah farm aleppo 100 milit includ field command kill syrian armi alli repel major terrorist attack mallah farm aleppo northern countrysid 100 milit includ field command kill syrian armi alli repel major terrorist attack mallah farm aleppo northern countrysid nusra front qaeda branch levant jaish al-fateh number terrorist group involv attack frustrat sinc begin syrian armi deton terrorist booby-trap vehicl reach target syrian air forc artilleri regiment ambush struck terrorist reinforc claim score terrorist block progress toward mallah farm k rek battlefield victori moreov syrian armi unit back air forc continu  target gather vehicl isil terrorist organ across countri inflict heavi loss upon personnel equip,0
7 civilian kill 25 injur terrorist car attack tal abyad raqqa seven civilian kill 25 injur critic condit terrorist car bomb attack tal abyad citi northern countrysid raqqa provinc  seven civilian kill 25 injur critic condit terrorist car bomb attack tal abyad citi northern countrysid raqqa provinc  local sourc citi told sana terrorist bomb occur center citi front teacher syndic besid casualti attack also caus great materi damag syndic build nearbi hous accord local tal abyad citi locat 100 km north raqqa citi,0
7 civilian injur new terrorist rocket attack aleppo seven civilian injur terrorist rocket attack al-khalediya neighborhood aleppo citi seven civilian injur terrorist rocket attack al-khalediya neighborhood aleppo citi accord sana statement sana sourc aleppo polic command said terrorist target rocket shell al-khalediya neighborhood aleppo citi injur 7 peopl rush citi hospit treatment sourc ad attack caus also materi damag citizen hous properti sinc cessat hostil agreement came effect ruari terrorist group breach 677 time breach aleppo damascus countrysid,1
syrian armi advanc latakia kill 16 terrorist syrian armi manag  put terrorist line fire kel shahroura sarraf hajjar east town rabia latakia northern countrysid syrian armi manag  put terrorist line fire kel shahroura sarraf hajjar east town rabia latakia northern countrysid syrian armi alli also clash terrorist jabal al-turkman kill 16 syrian armi also struck isil terrorist group most foreign attack militari post triangl al- rassaf western countrysid raqqa provinc accord sana syrian armi cooper popular defens group back syrian russian air forc began 2  wide militari oper athriya-khanaser- al-tabqa axi result far establish control zakia-deir haffer crossroad abu al-zain mountain al-masbah area abu al-alaaj villag power oil pump plant two oil field harbiyat anbaj villag al-safeeh triangl habari field syrian armi unit target monitor reconnaiss posit al-nusra front qaeda branch levant terrorist organ east al-khud hill 7 km east daraa citi militari sourc told sana,0
syria terrorist attack aleppo claim 20 tyr death toll shell attack launch al-nusra terrorist neighborhood area aleppo provinc past 24 hour reach 20 peopl addit ten other injur sana report death toll shell attack launch al-nusra terrorist neighborhood area aleppo provinc past 24 hour reach 20 peopl addit ten other injur sana report russian center coordin monitor cessat hostil agreement syria said statement  terrorist al-nusra front qaeda branch levant target al-sheikh maqsoud neighborhood citi handarat town northern countrysid aleppo various type shell claim live 15 peopl injur ten other caus massiv materi damag citizen properti russian coordin center said earlier today five peopl kill 50 other injur al-nusra terrorist fire shell al-midan neighborhood citi center base hmeimim ad al-nusra terrorist shell past 24 hour al-foaa town idleb villag ard al-wata rasha lattakia militari checkpoint hama j al-sultan town damascus countrysid neighborhood hous al-menshiyeh area daraa citi context sourc aleppo polic command said six civilian injur terrorist group launch gunfir rocket attack al-forqan al-akramiyeh al-aazamiyeh saif al-dawleh neighborhood aleppo citi attack also caus materi damag later day sana report said 11 peopl injur shrapnel explos bullet fire terrorist group neighborhood al-serian al-qadima iskandaron baghdad station near saadallah al-jabiri squar sourc ad terrorist sniper target civilian al-ramouseh neighborhood aleppo wound one person,0
3 civilian kill 38 injur terrorist rocket attack deir ezzor aleppo two civilian kill three other injur terrorist rocket attack neighborhood deir ezzor citi two civilian kill three other injur terrorist rocket attack neighborhood deir ezzor citi sourc deir ezzor governor told sana report  isil terrorist fire dawn sever rocket shell al-qusour al-joura neighborhood citi terrorist attack accord sourc claim live two person injur three other caus materi damag public privat properti shell fell aleppo context woman kill 35 other injur terrorist attack rocket shell residenti neighborhood aleppo citi new breach cessat hostil sourc aleppo polic command said statement sana report terrorist group target  morn al-shrafiyeh neighborhood rocket shell kill woman injur four civilian 17 civilian injur mogambo neighborhood anoth one injur attack al-hamadaniyeh neighborhood injur person taken hospit treatment terrorist attack accord sourc caus materi damag infrastructur local hous properti terrorist group target charit clinic al-ihsan associ al- mogambo rocket shell injur three person medic staff addit five patient includ woman abort due injuri rocket shell fire terrorist al-ramouseh neighborhood injur two civilian local sourc told sana report rocket shell fell al-sheikh maqsoud neighborhood injur three civilian eight person wound foaa kefraya idleb meanwhil civil sourc told sana 8 person among two children wound terrorist rocket shell al-foaa kefraya idleb countrysid  seven civilian includ child woman kill 13 other injur terrorist attack rocket shell sniper shot bab al-faraj al-neel street al-assad suburb al-hamadaniyeh al-ramouseh new aleppo russian center monitor coordin cessat hostil regist 604 breach terrorist group sinc came effect ruari 27,0
40 civilian kill 100 injur new terrorist rocket attack aleppo terrorist group fire sever rocket shell al-midan al-faid al-hamadaniyeh neighborhood aleppo citi  leav 12 civilian dead sourc aleppo polic command told sana syria state-run tv channel announc number civilian tyr terrorist rocketri shell aleppo  becom around 40 addit 100 injur terrorist group fire sever rocket shell al-midan al-faid al-hamadaniyeh neighborhood aleppo citi  leav 12 civilian dead sourc aleppo polic command told sana sourc clarifi five dead kill attack al-midan neighborhood also left 25 other injur death toll al-faid neighborhood reach 3 addit 8 injur peopl anoth rocket shell fell al-hamadaniyeh neighborhood left 5 civilian dead 47 other injur terrorist shell attack aleppo citi  kill two children injur 27 peopl target neighborhood al-hamadaniyeh saif al-dawleh al-midan,0
terrorist bomb claim 5 syria latakia terrorist motorcycl bomb attack took place near al-khulafaa al-rashideen mosqu al-daatour neighborhood latakia citi leav 5 tyr terrorist motorcycl bomb attack took place near al-khulafaa al-rashideen mosqu al-daatour neighborhood latakia citi leav 5 tyr two civilian kill three other injur terrorist rocket attack neighborhood deir ezzor citi sourc deir ezzor governor told sana report  isil terrorist fire dawn sever rocket shell al-qusour al-joura neighborhood citi terrorist attack accord sourc claim live two person injur three other caus materi damag public privat properti shell fell aleppo context woman kill 35 other injur terrorist attack rocket shell residenti neighborhood aleppo citi new breach cessat hostil sourc aleppo polic command said statement sana report terrorist group target  morn al-shrafiyeh neighborhood rocket shell kill woman injur four civilian 17 civilian injur mogambo neighborhood anoth one injur attack al-hamadaniyeh neighborhood injur person taken hospit treatment terrorist attack accord sourc caus materi damag infrastructur local hous properti terrorist group target charit clinic al-ihsan associ al- mogambo rocket shell injur three person medic staff addit five patient includ woman abort due injuri rocket shell fire terrorist al-ramouseh neighborhood injur two civilian local sourc told sana report rocket shell fell al-sheikh maqsoud neighborhood injur three civilian eight person wound foua kafyra idleb meanwhil civil sourc told sana 8 person among two children wound terrorist rocket shell al-foaa kafrya idleb countrysid  seven civilian includ child woman kill 13 other injur terrorist attack rocket shell sniper shot bab al-faraj al-neel street al-assad suburb al-hamadaniyeh al-ramouseh new aleppo russian center monitor coordin cessat hostil regist 604 breach terrorist group sinc came effect ruari 27,1
3 civilian kill 38 injur terrorist rocket attack deir ezzor aleppo two civilian kill three other injur terrorist rocket attack neighborhood deir ezzor citi two civilian kill three other injur terrorist rocket attack neighborhood deir ezzor citi sourc deir ezzor governor told sana report  isil terrorist fire dawn sever rocket shell al-qusour al-joura neighborhood citi terrorist attack accord sourc claim live two person injur three other caus materi damag public privat properti shell fell aleppo context woman kill 35 other injur terrorist attack rocket shell residenti neighborhood aleppo citi new breach cessat hostil sourc aleppo polic command said statement sana report terrorist group target  morn al-shrafiyeh neighborhood rocket shell kill woman injur four civilian 17 civilian injur mogambo neighborhood anoth one injur attack al-hamadaniyeh neighborhood injur person taken hospit treatment terrorist attack accord sourc caus materi damag infrastructur local hous properti terrorist group target charit clinic al-ihsan associ al- mogambo rocket shell injur three person medic staff addit five patient includ woman abort due injuri rocket shell fire terrorist al-ramouseh neighborhood injur two civilian local sourc told sana report rocket shell fell al-sheikh maqsoud neighborhood injur three civilian four person wound foua kafyra idleb meanwhil civil sourc told sana 4 person among two children wound terrorist shell al-foaa kefraya idleb countrysid  seven civilian includ child woman kill 13 other injur terrorist attack rocket shell sniper shot bab al-faraj al-neel street al-assad suburb al-hamadaniyeh al-ramouseh new aleppo russian center monitor coordin cessat hostil regist 604 breach terrorist group sinc came effect ruari 27,1
20 nusra terrorist kill hama terrorist organ receiv strike armi air forc armi unit continu target organ site movement terrorist organ receiv strike armi air forc armi unit continu target organ site movement oper leav mani terrorist dead weapon equip destroy hama syrian armi unit clash terrorist group affili al-nusra qaeda branch levant call ahrar al-sham islam movement attack militari post axe al-zakat haseria al-latamina northern countrysid hama provinc militari sourc said clash end foil attack kill least 20 terrorist addit destroy weapon ammunit hom neighbor hom provinc armi air forc launch seri airstrik hideout fortif isil terrorist hom eastern countrysid three pick-up vehicl equip machinegun destroy jbab hamad villag truck transport terrorist weapon hit dabet al-mella villag 50 km east hom citi armi air forc hit posit movement isil terrorist abe hill east jebb al-jarrah damascus countrysid armi unit cooper popular defens group oper harfa villag foil attack attempt al-nusra terrorist militari post southwestern countrysid damascus militari sourc explain sana report armi unit clash terrorist kill injur number destroy weapon sourc note flee terrorist open machin gun fire hous harfa villag caus materi damag deir ezzor syrian armi air forc hit gather vehicl equip machinegun belong isil terrorist southeast panorama area locat southwestern outskirt deir ezzor citi,0
one kill other injur terrorist attack damascus hom aleppo woman kill number peopl got injur al-nusra front qaeda branch levant terrorist fire two mortar shell al-danan villag al-meshrfeh area countrysid hom central provinc woman kill number peopl got injur al-nusra front qaeda branch levant terrorist fire two mortar shell al-danan villag al-meshrfeh area countrysid hom central provinc sourc hom governor told sana report terrorist group affili al-nusra fortifi ez-eddin villag fire two mortar shell hous al-danan villag al-meshrfeh area northeastern countrysid hom ad woman kill sever peopl got injur due terrorist attack aleppo takfiri terrorist group breach cessat hostil agreement target al-midan neighborhood aleppo citi rocket shell sourc aleppo polic command told sana terrorist group  morn fire rocket shell al-midan residenti neighborhood injur civilian caus materi damag 7 car number hous  terrorist group fire 10 rocket shell al-midan neighborhood leav elder woman kill 9 peopl injur caus huge damag number civilian injur terrorist rocketri attack western gouta damascus countrysid hand so-cal democrat syria troop manag  control sheikh issa town aleppo northern countrysid clash isil terrorist group press takfiri group area,0
syrian armi kill 125 terrorist hama break sieg zara power plant syrian armi foil  attack terrorist organ mani militari post hama countrysid kill larg number syrian armi foil  attack terrorist organ mani militari post hama countrysid kill larg number 125 terrorist least kill terrorist organ al-nusra front ahrar al-sham number machinegun-equip vehicl destroy southern northern countrysid hama central provinc militari sourc told sana unit armi arm forc broke sieg impos al-zara power plant special oper forc terrorist group affili al-nusra front ahrar al-sham islam movement withdraw harbanafseh town southern countrysid sourc ad unit armi establish control import posit north east town kill 100 terrorist destroy 10 machinegun-equip vehicl northern countrysid unit armi back syrian armi air forc artilleri foil attack launch terrorist group affili al-nusra front ahrar al-sham militari post maan-tal bazam axi 25 terrorist kill score injur 6 vehicl equip dushka machinegun destroy among kill terrorist field command al-nusra terrorist samir al-as meanwhil syrian air forc destroy isil terrorist posit al-shaer field hom east jazal field um al-tabab area eastern countrysid hom heavi loss inflict upon terrorist personnel equip accord sana southern daraa provinc armi unit destroy oper al-arbaeen neighborhood daraa al-balad area command center al-nusra terrorist organ number terrorist center kill oper,1
52 dead rival terrorist group clash eastern gouta monitor least 50 fighter two civilian kill  clash rival anti-regim group east syria capit uk-bas oppos syrian observatori said least 50 fighter two civilian kill  clash rival anti-regim group east syria capit uk-bas oppos syrian observatori said jaish al-islam armi islam group involv near three week clash rival faction led al-qaeda local affili opposit stronghold eastern gouta,0
syria five civilian kill terrorist car bomb attack qamish citi five civilian kill number other injur terrorist car bomb attack qamish citi northeastern hasaka provinc five civilian kill number other injur terrorist car bomb attack qamish citi northeastern hasaka provinc sourc hasaka polic command told sana report suicid terrorist drive car pack larg quantiti explos blew al-hilaliyeh roundabout central qamish citi report confirm five civilian kill mani other injur said sourc note death toll like rise injur critic condit bomb caus huge materi damag shop hous car area,1
5 civilian kill terrorist rocket attack aleppo idleb four civilian kill terrorist group fire rocket mortar shell number residenti neighborhood aleppo citi aleppo countrysid four civilian kill terrorist group fire rocket mortar shell number residenti neighborhood aleppo citi aleppo countrysid sourc aleppo polic command told sana littl boy littl girl two women kill 10 other injur due rocket shell fire terrorist al-midan neighborhood sourc ad shell also caus collaps hous damag number hous car neighborhood earlier sourc said terrorist group fire rocket shell al-jamilia neighborhood aleppo citi injur four citizen caus materi damag privat public properti terrorist group also target residenti neighborhood jamyiat al-zahraa al-ramousa al-assad suburb karam al-jab aleppo citi caus massiv materi damag privat public properti sourc ad terrorist group also fire rocket shell residenti neighborhood nubbul al-zahraa town northern countrysid aleppo caus materi damag citizen possess,0
sever syrian kill injur hom suicid blast sever peopl kill injur twin terrorist attack hit hom eastern countrysid sever peopl kill injur twin terrorist attack hit hom eastern countrysid sana news agenc report attack quot hom governor talal al-barazi pute death toll six number injur 28 terrorist blew car motorcycl al-mukhraam al-fouqani town eastern countrysid hom provinc agenc said accord barazi,0
suicid bomber kill five kurdish polic syria suicid bomber kill five kurdish policemen checkpoint syria divid northeastern citi qamish  polic said suicid bomber kill five kurdish policemen checkpoint syria divid northeastern citi qamish  polic said four other wound attack citi dec line accord jowan ibrahim command kurdish polic known asayish immedi clear carri attack takfiri group isil claim previous bomb main kurdish citi control qamish split kurdish fighter pro-govern fighter agre truce last week sever day rare clash armi kurd coordin secur isil surround hasakeh provinc tension built sometimes-riv author armi alli nation defens forc control qamish airport part citi well area provinci capit hasakeh south near rest provinc control kurdish peopl protect unit ypg declar autonom region across main kurdish northern area control,1
syria 20 civilian kill score injur terrorist attack aleppo 20 civilian kill score injur terrorist rocket attack sniper shoot aleppo  20 civilian kill score injur terrorist rocket attack sniper shoot aleppo  sourc aleppo polic command told sana terrorist posit bustan al-qas neighborhood fire rocket shell al-meridian neighborhood aleppo citi claim live man wife hous destroy insid injur four civilian sourc ad sniper al-nusra front qaeda branch levant terrorist organ posit bustan al-qas neighborhood shot local al-masharqa neighborhood leav two civilian dead also five peopl includ two children kill 40 other injur terrorist rocket attack al-midan al-ashrafiyeh neighborhood vicin saadallah al-jabiri squar al-qas al-baladi municip palac accord sourc,1
5-04-2016 4 kill 43 injur terrorist rocket attack aleppo daraa new breach cessat hostil agreement al-nusra qaeda branch levant arm group affili target rocket shell sever residenti neighborhood aleppo citi  new breach cessat hostil agreement al-nusra qaeda branch levant arm group affili target rocket shell sever residenti neighborhood aleppo citi  sourc aleppo polic command told sana report three shell fell al-sulaimaniyeh neighborhood claim live 3 children injur 17 peopl critic situat 19 civilian injur number shell hit al-izaa radio neighborhood accord sourc two shell hit bab al-faraj neighborhood qurtuba roundabout al-zahraa neighborhood injur 2 civilian earlier sourc said three rocket shell fire terrorist posit bani zaid neighborhood land neighborhood al-jamiliyeh mogambo al-ashrafiyeh leav woman dead five peopl injur shell attack caus materi damag hous public privat properti similar terrorist attack took place aleppo citi past 48 hour kill 10 peopl injur dozen other children women daraa context one civilian injur due terrorist rocket attack hit daraa citi sourc daraa governor told sana report terrorist fire 5 rocket shell land ction near financ director daraa citi injur one person caus materi damag resid properti,1
eight tyr car bomb near sayyeda zeinab shrine car bomb kill eight peopl near holi shrine sayyeda zeinab south syrian capit damascus  car bomb kill eight peopl near holi shrine sayyeda zeinab south syrian capit damascus  bomb struck al-diyabiyah town serv one gateway mani pilgrim around world visit shiit holi site anoth 20 peopl wound state news agenc sana report so-cal syrian observatori human right also report attack death toll shrine contain grave sayyeda zeinab sister imam hussein bomb struck checkpoint near construct site left small crater pavement afp correspond report one guard man checkpoint told afp bomb detector began beep suspici pickup truck pull `` stop car checkpoint ... began manual search deton car colleagu kill '' said window small hotel across checkpoint shatter forc blast,1
child kill 9 civilian injur terrorist attack damascus aleppo mortar shell fire terrorist al-wafideen camp neighborhood countrysid damascus  left child dead woman injur accord polic command sourc mortar shell fire terrorist al-wafideen camp neighborhood countrysid damascus  left child dead woman injur accord polic command sourc attack also caus materi damag site sourc told sana report sever residenti area damascus citi also shell terrorist organ one shell land roof one hous al-salehiyeh neighborhood three other fell al-adawi neighborhood terrorist group also fire dshk shell hit build georg khouri squar near al-tijara park attack caus materi damag without human casualti sourc confirm aleppo eight civilian injur  terrorist al-nusra front qaeda branch levant sever arm group oper command target neighborhood aleppo citi terrorist fire rocket shell neighborhood al-neel street mogambo leav eight peopl injur sourc aleppo polic command said statement sana report attack caus materi damag public privat properti sourc ad terrorist group recent intensifi attack sever provinc continu breach cessat hostil agreement sinc first came effect ruari 27,0
syrian armi kill 28 isil terrorist hama syrian armi unit cover syrian air forc target hideout gather terrorist isil al-nusra front qaeda branch levant terrorist organ across countri syrian armi unit cover syrian air forc target hideout gather terrorist isil al-nusra front qaeda branch levant terrorist organ across countri kill dozen destroy vehicl equip hama armi unit cover syrian air forc clash al-nusra d al-aqsa terrorist al-tamanaa skeik atshan tri attack residenti area direct maan 30 km north hama citi militari sourc told sana  attack foil 28 terrorist kill includ one al-nusra leader atshan nicknam abu moussa sourc confirm two vehicl equip heavi machinegun 3 cannon destroy confront hom syrian air forc carri airstrik concentr movement isil terrorist north palmyra citi around warehous area eastern countrysid hom provinc militari sourc told sana airstrik result kill mani member isil destroy number vehicl equip machinegun later sourc said armi arm forc unit cooper popular defens group thwart infiltr attempt terrorist group affili isil direct oum suhairij villag toward villag maksar al-hussan tuloul al-hawa al-sharqiya tuloul al-hawa al-gharbiya jubb al-jarrah area 73 km east hom citi armi unit clash attack terrorist target precis fire result destroy number vehicl equip machinegun kill number terrorist remain terrorist fled toward oum suhairij nearbi villag hole deir ezzor armi unit target isil posit al-sinaa al-umm neighborhood deir ezzor citi destroy along weapon equip insid meantim armi air forc hit gather fortif isil terrorist al-kassarat area baqjaji farm southern outskirt deir ezzor citi sweida armi unit destroy two vehicl equip heavi machinegun belong al-nusra terrorist al-sheikh hussein khleif hill sweida countrysid daraa armi unit target concentr artilleri fire 4 vehicl belong al-nusra move tal al-sheikh hussein toloul khalif far northeast countrysid daraa provinc least 2 vehicl destroy mani terrorist kill other injur due artilleri strike daraa al-balad armi unit clash terrorist group affili al-nusra attack militari checkpoint east al-karak tank al-abassia neighborhood number terrorist kill vehicl mortar launcher destroy clash,0
mani civilian tyr terrorist shell aleppo ten civilian kill 50 other got injur terrorist shell al-sheikh maqsoud neighborhood aleppo citi new violat cessat hostil agreement ten civilian kill 50 other got injur terrorist shell al-sheikh maqsoud neighborhood aleppo citi new violat cessat hostil agreement sana news agenc quot local sourc say terrorist posit nearbi neighborhood fire ten rocket mortar shell al-sheikh maqsoud claim live ten civilian injur fifti other attack caus massiv damag hous local properti shell land,1
two kill three injur terrorist attack aleppo citi two civilian kill  terrorist breach cessat hostil agreement target new aleppo area aleppo citi number rocket shell two civilian kill  terrorist breach cessat hostil agreement target new aleppo area aleppo citi number rocket shell sourc aleppo provinc told sana correspond terrorist fire number shell area west citi shell land manyan ket new aleppo area claim two live injur three peopl sourc ad attack also caus consider materi damag number shop two park car,1
al-nusra spokesman son 20 terrorist kill idleb strike spokesman al-qaeda syrian affili al-nusra front takfiri group son 20 terrorist kill air strike  northeast countri spokesman al-qaeda syrian affili al-nusra front takfiri group son 20 terrorist kill air strike  northeast countri monitor group said `` abu fira al-suri son least 20 jihadist al-nusra d al-aqsa jihadist uzbekistan kill strike posit idleb provinc '' uk-bas syrian observatori human right chief rami abdel rahman said statement monitor said immedi clear raid carri syrian regim warplan russian alli abdel rahman indic suri meet lead terrorist kafar jale raid took place two al-nusra d al-aqsa target also hit mani serious injur ad syrian suri real name radwan nammous fought soviet forc afghanistan met al-qaeda leader osama bin laden abdullah azzam bin laden mentor return syria 2011 afp report cite support twitter  drone strike near syrian al-raqqa provinc kill terrorist command accord observatori latest seri blow terrorist recent week,1
syrian armi retak qaryatain citi hom kill 50 terrorist hama syrian armi unit support forc fulli retook al-qaryatain citi hom remain gather so-cal islam state iraq levant elimin syrian armi unit support forc fulli retook al-qaryatain citi hom remain gather so-cal islam state iraq levant isil takfiri group elimin sourc ground announc  seiz control citi locat southeastern hom came armi unit cooper alli forc earlier advanc insid various direct remov mine way establish control northern neighborhood armi unit hunt flee isil terrorist insid citi dismantl score explos devic mine left behind earlier today armi unit took control al-mazar al-kharroubi al-kabir area northwest al-qaraytain complet secur ten explos devic mine remov morn armi air forc conduct airstrik posit den isil terrorist southern eastern side al-qarayatin malet al-qaryatain leav mani terrorist dead destroy weapon vehicl equip heavi machinegun eastern countrysid hom provinc air forc conduct launch strike gather movement suppli rout isil east north palmyra citi north al-buseiri villag inflict loss upon terrorist hideout vehicl isi terrorist hit destroy armi airstrik villag al-shindakhiyeh al-shamaliyeh mannoukh housi hama armi unit cooper popular defens group foil attack launch al-nusra front terrorist number militari post vicin al-huweijeh villag far northwest hama countrysid qassr abu samra northeastern countrysid militari sourc report heavi clash broke defend militari post attack terrorist group result death least 50 terrorist three vehicl equip machin gun tank rocket launcher destroy confront armi unit seiz terrorist weapon ammunit includ dshk machin gun rocket shell launcher amount rpg shell sweida armi unit target gather isi terrorist asheihib al-oubi hill northeastern countrysid southern sweida provinc militari sourc said target direct hit mani terrorist get kill injur vehicl destroy damag deir ezzor armi air forc target assembl point isil terrorist hideout al-jafra villag eastern countrysid eastern deir ezzor provinc number terrorist kill vehicl equip destroy meantim local sourc said popular resist eastern area kill sever isil terrorist past two day includ tunisian three tunisian terrorist said kill al-hizam al-akhdar area al-bukm citi east deir ezzor three terrorist one identifi abu obaida tunisia kill ambush al-ghabra villag 130 km southeast deir ezzor citi,0
syrian armi kill 30 isil terrorist aleppo northern countrysid syrian armi unit continu  militari oper isil al-nusra front qaeda branch levant terrorist organ across countri destroy weaponri syrian armi unit continu  militari oper isil al-nusra front qaeda branch levant terrorist organ across countri destroy weaponri kill mani member aleppo syrian armi repel fierc attack post kfar saghir villag aleppo northern countrysid kill 30 terrorist accord al-manar report sweida syrian armi cooper popular defens group target gather isil terrorist tal asheihib northeastern countrysid suwaida provinc destroy vehicl weaponri hom syrian armi air forc destroy isil terrorist den vehicl equip machinegun carri ammunit vicin palmyra al-qaryatain countrysid central hom provinc unit armi continu success combat task direct mahin-al-qaryateen regain control point 875 near al-tloul al-sud point 9088 9 direct al-rmeili mountain point 856 866,0
